,ds,y,avg_temp,precip_accum,swe,hist_avg_y
2686,1997-05-10,58.0,38.0,24.8,24.6,30.95161290322581
2687,1997-05-11,65.0,37.0,24.8,24.1,31.73870967741935
2688,1997-05-12,65.0,34.0,24.8,23.7,33.58387096774194
2689,1997-05-13,63.0,39.0,24.9,23.6,36.56774193548387
2690,1997-05-14,71.0,38.0,24.9,23.3,40.09677419354839
2691,1997-05-15,77.0,38.0,25.0,23.0,43.23548387096775
2692,1997-05-16,94.0,42.0,25.0,22.8,47.251612903225805
2693,1997-05-17,114.0,44.0,25.1,22.1,53.17741935483872
2694,1997-05-18,133.0,40.0,25.1,21.3,55.65161290322582
2695,1997-05-19,134.0,39.0,25.1,20.6,59.83870967741935
2696,1997-05-20,142.0,39.0,25.1,19.7,62.19677419354839
2697,1997-05-21,110.0,37.0,25.1,19.2,63.08064516129032
2698,1997-05-22,129.0,32.0,25.5,19.2,65.45161290322581
2699,1997-05-23,110.0,37.0,26.1,19.4,68.80000000000001
2700,1997-05-24,110.0,36.0,26.2,19.3,71.26774193548387
2701,1997-05-25,104.0,31.0,26.2,19.1,73.15806451612902
2702,1997-05-26,95.0,26.0,26.2,18.7,71.92258064516129
2703,1997-05-27,84.0,30.0,26.4,18.6,72.84516129032258
2704,1997-05-28,79.0,34.0,26.4,18.4,77.30967741935483
2705,1997-05-29,91.0,34.0,26.4,18.2,83.53870967741936
2706,1997-05-30,110.0,40.0,26.9,18.4,88.97741935483872
2707,1997-05-31,127.0,47.0,27.0,17.9,89.05161290322582
2708,1997-06-01,174.0,51.0,27.1,16.4,94.54193548387096
2709,1997-06-02,211.0,45.0,27.1,15.3,99.19999999999999
2710,1997-06-03,225.0,46.0,27.1,14.1,103.3
2711,1997-06-04,246.0,48.0,27.1,12.6,106.57419354838709
2712,1997-06-05,259.0,47.0,27.1,10.9,111.74516129032257
2713,1997-06-06,243.0,41.0,27.1,9.8,115.6258064516129
2714,1997-06-07,238.0,39.0,27.1,9.2,119.50967741935484
2715,1997-06-08,253.0,34.0,27.4,8.4,120.92258064516129
2716,1997-06-09,238.0,35.0,28.1,8.5,122.08387096774193
2717,1997-06-10,209.0,37.0,28.2,8.3,121.28064516129034
2718,1997-06-11,201.0,41.0,28.3,7.8,120.99032258064517
2719,1997-06-12,218.0,42.0,28.4,6.3,124.86774193548388
2720,1997-06-13,207.0,39.0,28.4,5.1,123.11612903225806
2721,1997-06-14,205.0,39.0,28.5,4.3,122.90967741935485
2722,1997-06-15,203.0,40.0,28.5,3.5,120.18709677419355
2723,1997-06-16,196.0,38.0,28.6,2.1,120.2258064516129
2724,1997-06-17,194.0,41.0,28.6,0.6,126.78709677419356
2725,1997-06-18,200.0,47.0,28.6,0.0,130.86451612903224
2726,1997-06-19,234.0,51.0,28.6,0.0,125.95483870967742
2727,1997-06-20,263.0,53.0,28.7,0.0,126.21935483870966
2728,1997-06-21,269.0,49.0,28.7,0.0,128.42580645161289
2729,1997-06-22,283.0,52.0,28.7,0.0,127.28709677419354
2730,1997-06-23,275.0,52.0,28.9,0.0,125.26774193548388
2731,1997-06-24,249.0,52.0,28.9,0.0,120.08064516129032
2732,1997-06-25,221.0,52.0,28.9,0.0,115.52580645161291
2733,1997-06-26,207.0,52.0,28.9,0.0,112.11935483870968
2734,1997-06-27,197.0,52.0,28.9,0.0,110.20322580645161
2735,1997-06-28,194.0,52.0,28.9,0.0,106.68709677419355
2736,1997-06-29,190.0,52.0,28.9,0.0,104.95483870967742
2737,1997-06-30,189.0,52.0,28.9,0.0,105.2709677419355
2738,1997-07-01,187.0,48.0,28.9,0.0,107.80645161290323
2739,1997-07-02,163.0,51.0,28.9,0.0,103.60000000000001
2740,1997-07-03,145.0,46.0,28.9,0.0,102.7258064516129
2741,1997-07-04,137.0,47.0,28.9,0.0,99.29354838709678
2742,1997-07-05,134.0,48.0,28.9,0.0,94.05161290322582
2743,1997-07-06,122.0,49.0,28.9,0.0,91.24516129032257
2744,1997-07-07,117.0,51.0,28.9,0.0,90.02580645161291
2745,1997-07-08,123.0,46.0,28.9,0.0,93.51935483870967
2746,1997-07-09,116.0,49.0,28.9,0.0,94.2290322580645
2747,1997-07-10,128.0,51.0,28.9,0.0,93.2
2748,1997-07-11,129.0,46.0,28.9,0.0,94.40322580645162
2749,1997-07-12,114.0,48.0,28.9,0.0,94.03548387096775
2750,1997-07-13,115.0,48.0,28.9,0.0,88.44838709677418
2751,1997-07-14,107.0,53.0,28.9,0.0,83.45806451612903
2752,1997-07-15,110.0,55.0,28.9,0.0,77.65161290322581
2753,1997-07-16,110.0,55.0,28.9,0.0,73.76451612903227
2754,1997-07-17,100.0,54.0,28.9,0.0,75.06774193548387
2755,1997-07-18,99.0,47.0,28.9,0.0,73.57096774193549
2756,1997-07-19,110.0,44.0,29.2,0.0,75.08709677419354
2757,1997-07-20,97.0,46.0,29.4,0.0,65.81290322580645
2758,1997-07-21,90.0,51.0,29.4,0.0,62.622580645161285
2759,1997-07-22,89.0,50.0,29.4,0.0,60.380645161290325
2760,1997-07-23,88.0,49.0,29.4,0.0,56.82258064516128
2761,1997-07-24,88.0,52.0,29.5,0.0,59.83548387096774
2762,1997-07-25,92.0,53.0,29.5,0.0,61.73548387096774
2763,1997-07-26,79.0,51.0,29.5,0.0,61.12580645161291
2764,1997-07-27,89.0,46.0,29.5,0.0,56.267741935483876
2765,1997-07-28,108.0,44.0,30.0,0.0,53.94193548387097
2766,1997-07-29,127.0,46.0,30.5,0.0,57.15806451612904
2767,1997-07-30,136.0,48.0,30.9,0.0,57.70967741935484
2768,1997-07-31,158.0,47.0,31.0,0.0,55.79354838709677
2769,1997-08-01,147.0,48.0,31.1,0.0,54.319354870967736
2770,1997-08-02,139.0,50.0,31.3,0.0,54.30000003225806
2771,1997-08-03,120.0,51.0,31.3,0.0,54.109677451612896
2772,1997-08-04,127.0,49.0,31.4,0.0,50.883871
2773,1997-08-05,125.0,45.0,31.5,0.0,48.55161293548387
2774,1997-08-06,155.0,38.0,31.8,0.0,46.19677422580645
2775,1997-08-07,175.0,43.0,32.6,0.0,44.88709680645161
2776,1997-08-08,125.0,49.0,32.6,0.0,42.2
2777,1997-08-09,109.0,49.0,32.6,0.0,39.993548322580644
2778,1997-08-10,109.0,43.0,32.6,0.0,37.49032261290323
2779,1997-08-11,102.0,42.0,32.8,0.0,37.67096780645162
2780,1997-08-12,87.0,43.0,32.9,0.0,36.374193580645155
2781,1997-08-13,77.0,41.0,32.9,0.0,35.561290387096776
2782,1997-08-14,86.0,43.0,33.1,0.0,35.622580677419364
2783,1997-08-15,76.0,50.0,33.2,0.0,33.409677419354836
2784,1997-08-16,70.0,49.0,33.2,0.0,31.877419322580643
2785,1997-08-17,69.0,46.0,33.2,0.0,32.487096838709675
2786,1997-08-18,74.0,43.0,33.2,0.0,32.30516132258065
2787,1997-08-19,73.0,45.0,33.3,0.0,32.52935483870968
2788,1997-08-20,64.0,49.0,33.3,0.0,31.338709677419356
2789,1997-08-21,60.0,47.0,33.3,0.0,28.716129032258063
2790,1997-08-22,70.0,48.0,33.4,0.0,29.016129032258064
2791,1997-08-23,59.0,50.0,33.4,0.0,29.99354835483871
2792,1997-08-24,47.0,50.0,33.4,0.0,31.8419354516129
2793,1997-08-25,54.0,47.0,33.4,0.0,30.516129064516136
2794,1997-08-26,77.0,48.0,33.7,0.0,30.729032290322582
2795,1997-08-27,71.0,48.0,33.7,0.0,30.274193580645164
2796,1997-08-28,66.0,50.0,33.9,0.0,30.203225806451613
2797,1997-08-29,59.0,49.0,33.9,0.0,29.964516161290323
2798,1997-08-30,52.0,45.0,33.9,0.0,29.163225806451614
2799,1997-08-31,57.0,45.0,34.1,0.0,28.833225806451615
2800,1997-09-01,59.0,45.0,34.2,0.0,28.232258096774192
2801,1997-09-02,54.0,49.0,34.4,0.0,27.961290290322584
2802,1997-09-03,57.0,49.0,34.6,0.0,27.43548387096774
2803,1997-09-04,56.0,47.0,34.6,0.0,26.293548387096767
2804,1997-09-05,49.0,47.0,34.6,0.0,25.870967741935488
2805,1997-09-06,40.0,44.0,34.6,0.0,25.254838741935483
2806,1997-09-07,39.0,45.0,34.6,0.0,25.94193551612904
2807,1997-09-08,36.0,47.0,34.6,0.0,26.04193551612903
2808,1997-09-09,31.0,46.0,34.6,0.0,25.30612906451613
2809,1997-09-10,29.0,46.0,34.6,0.0,25.3719354516129
2810,1997-09-11,34.0,42.0,34.7,0.0,25.19000000000001
2811,1997-09-12,38.0,44.0,34.7,0.0,26.910967741935483
2812,1997-09-13,37.0,46.0,34.7,0.0,28.383548387096774
2813,1997-09-14,35.0,45.0,34.7,0.0,27.261290322580646
2814,1997-09-15,34.0,45.0,34.7,0.0,24.525806451612905
2815,1997-09-16,39.0,41.0,34.8,0.0,23.96774193548387
2816,1997-09-17,37.0,45.0,34.8,0.0,23.696774193548386
2817,1997-09-18,34.0,48.0,34.8,0.0,23.9258064516129
2818,1997-09-19,33.0,45.0,34.8,0.0,23.05161290322581
2819,1997-09-20,35.0,36.0,35.1,0.0,21.919032258064515
2820,1997-09-21,34.0,38.0,35.3,0.0,21.505806451612905
2821,1997-09-22,36.0,34.0,35.4,0.0,21.74193548387097
2822,1997-09-23,33.0,33.0,35.5,0.0,21.85161290322581
2823,1997-09-24,30.0,38.0,35.5,0.0,21.08387096774194
2824,1997-09-25,28.0,45.0,35.5,0.0,20.351612903225806
2825,1997-09-26,27.0,45.0,35.5,0.0,20.077419354838714
2826,1997-09-27,27.0,41.0,35.5,0.0,19.129032258064516
2827,1997-09-28,26.0,39.0,35.5,0.0,18.45709677419355
2828,1997-09-29,23.0,43.0,35.5,0.0,18.421612903225807
2829,1997-09-30,24.0,45.0,35.5,0.0,19.033870967741937
2830,1997-10-01,25.0,46.0,0.0,0.0,19.707741935483874
2831,1997-10-02,24.0,42.0,0.0,0.0,19.70516129032258
2832,1997-10-03,25.0,38.0,0.1,0.0,20.093870967741935
2833,1997-10-04,24.0,46.0,0.1,0.0,20.10258064516129
2834,1997-10-05,23.0,47.0,0.1,0.0,19.23032258064516
2835,1997-10-06,22.0,43.0,0.1,0.0,19.219354838709677
2836,1997-10-07,22.0,38.0,0.1,0.0,19.616129032258065
2837,1997-10-08,24.0,24.0,0.2,0.0,19.24064516129032
2838,1997-10-09,22.0,33.0,0.3,0.0,18.48935483870968
2839,1997-10-10,23.0,39.0,0.3,0.0,18.521612903225808
2840,1997-10-11,23.0,35.0,0.3,0.0,18.652258064516126
2841,1997-10-12,25.0,13.0,0.4,0.0,19.06870967741936
2842,1997-10-13,22.0,16.0,0.7,0.4,19.436451612903223
2843,1997-10-14,23.0,28.0,0.8,0.4,18.91935483870968
2844,1997-10-15,25.0,31.0,0.8,0.5,18.85806451612903
2845,1997-10-16,23.0,34.0,0.8,0.5,18.480645161290326
2846,1997-10-17,21.0,37.0,0.8,0.5,18.532258064516125
2847,1997-10-18,21.0,35.0,0.8,0.5,18.319354838709682
2848,1997-10-19,20.0,35.0,0.8,0.5,18.232258064516127
2849,1997-10-20,20.0,29.0,0.8,0.5,18.196774193548393
2850,1997-10-21,20.0,29.0,0.8,0.5,17.861290322580643
2851,1997-10-22,19.0,31.0,0.8,0.5,17.03548387096774
2852,1997-10-23,18.0,26.0,0.8,0.5,16.419354806451615
2853,1997-10-24,19.0,15.0,0.9,0.6,16.57161290322581
2854,1997-10-25,17.0,7.0,1.9,1.4,16.496774193548386
2855,1997-10-26,16.0,12.0,2.2,1.7,16.267741935483873
2856,1997-10-27,17.0,23.0,2.3,1.8,16.103225806451615
2857,1997-10-28,18.0,26.0,2.3,1.9,15.916129032258064
2858,1997-10-29,18.0,26.0,2.3,1.9,15.958064516129033
2859,1997-10-30,18.0,27.0,2.3,1.9,15.597741935483871
2860,1997-10-31,18.0,26.0,2.3,1.9,15.53548387096774
2861,1997-11-01,16.0,26.0,2.4,2.0,15.535483870967743
2862,1997-11-02,15.0,15.0,2.5,2.1,15.119354838709675
2863,1997-11-03,15.0,26.0,2.5,2.1,14.596451612903225
2864,1997-11-04,15.0,27.0,2.5,2.1,14.445806451612901
2865,1997-11-05,15.0,28.0,2.5,2.1,14.509677419354835
2866,1997-11-06,14.0,32.0,2.5,2.1,14.580645129032257
2867,1997-11-07,14.0,31.0,2.5,2.1,14.990322548387098
2868,1997-11-08,14.0,25.0,2.5,2.1,15.384516129032258
2869,1997-11-09,14.0,13.0,2.8,2.4,15.735483903225807
2870,1997-11-10,13.0,17.0,3.1,2.5,15.667741967741936
2871,1997-11-11,14.0,20.0,3.1,2.6,15.767741935483869
2872,1997-11-12,14.0,16.0,3.4,2.8,15.587096741935481
2873,1997-11-13,14.0,12.0,3.4,2.9,15.109677451612901
2874,1997-11-14,14.0,-2.0,3.5,3.0,14.819032258064514
2875,1997-11-15,11.0,-4.0,3.7,3.1,13.853225806451613
2876,1997-11-16,10.0,6.0,3.7,3.1,13.649677419354836
2877,1997-11-17,10.0,11.0,3.7,3.2,13.364516129032259
2878,1997-11-18,11.0,13.0,3.7,3.2,13.280645161290325
2879,1997-11-19,11.0,22.0,3.7,3.2,13.458064516129033
2880,1997-11-20,12.0,15.0,3.8,3.5,13.445161290322579
2881,1997-11-21,12.0,8.0,4.3,4.0,13.661290322580646
2882,1997-11-22,12.0,11.0,4.5,4.2,13.593548387096776
2883,1997-11-23,11.0,24.0,4.5,4.2,13.53225806451613
2884,1997-11-24,12.0,25.0,4.6,4.2,13.563870967741936
2885,1997-11-25,11.0,28.0,4.6,4.2,13.161290322580646
2886,1997-11-26,11.0,23.0,4.6,4.2,13.061290322580643
2887,1997-11-27,11.0,19.0,4.8,4.5,12.825806451612902
2888,1997-11-28,11.0,15.0,5.2,4.8,12.622580645161289
2889,1997-11-29,10.0,17.0,5.3,4.9,12.412903225806453
2890,1997-11-30,10.0,22.0,5.3,4.9,12.40967741935484
2891,1997-12-01,11.0,16.0,5.3,5.0,12.151612903225805
2892,1997-12-02,11.0,9.0,5.4,5.0,12.232258064516131
2893,1997-12-03,11.0,6.0,5.5,5.1,12.338709645161293
2894,1997-12-04,10.0,18.0,5.5,5.1,12.512903258064517
2895,1997-12-05,10.0,20.0,5.5,5.1,12.383870967741936
2896,1997-12-06,9.9,24.0,5.5,5.2,12.164516096774195
2897,1997-12-07,10.0,18.0,5.5,5.2,11.935483870967742
2898,1997-12-08,10.0,15.0,5.6,5.2,11.941935483870969
2899,1997-12-09,10.0,6.0,5.7,5.4,11.964516129032258
2900,1997-12-10,10.0,1.0,5.8,5.5,11.97741935483871
2901,1997-12-11,9.7,-4.0,5.9,5.5,12.13483870967742
2902,1997-12-12,8.5,4.0,5.9,5.6,12.118709677419353
2903,1997-12-13,9.8,15.0,5.9,5.7,11.907096774193553
2904,1997-12-14,9.3,25.0,5.9,5.7,11.741612903225803
2905,1997-12-15,9.0,22.0,5.9,5.7,11.681290354838712
2906,1997-12-16,9.3,14.0,5.9,5.7,11.494838677419356
2907,1997-12-17,8.9,24.0,5.9,5.7,11.29677422580645
2908,1997-12-18,8.7,26.0,6.0,5.8,11.11161287096774
2909,1997-12-19,8.3,17.0,6.0,5.8,10.971290290322582
2910,1997-12-20,7.6,15.0,6.0,5.8,10.52870964516129
2911,1997-12-21,7.5,13.0,6.0,5.8,10.06935487096774
2912,1997-12-22,7.6,9.0,6.0,5.8,9.471935483870968
2913,1997-12-23,7.1,12.0,6.0,5.8,9.038709677419353
2914,1997-12-24,6.9,2.0,6.0,5.8,8.599032258064517
2915,1997-12-25,6.8,0.0,6.1,5.8,8.226129032258063
2916,1997-12-26,6.7,0.0,6.1,5.8,7.6977419354838705
2917,1997-12-27,6.2,5.0,6.1,5.8,7.0525806451612905
2918,1997-12-28,6.2,4.0,6.3,6.1,6.748709677419355
2919,1997-12-29,6.0,17.0,6.3,6.3,6.5674193548387105
2920,1997-12-30,5.8,18.0,6.3,6.5,6.378387096774192
2921,1997-12-31,5.8,20.0,6.4,6.5,6.437741935483871
2922,1998-01-01,5.8,24.0,6.4,6.5,6.43774193548387
2923,1998-01-02,5.6,27.0,6.4,6.5,6.50225806451613
2924,1998-01-03,5.9,21.0,6.4,6.5,6.673225806451614
2925,1998-01-04,5.9,16.0,6.5,6.6,6.738387096774196
2926,1998-01-05,5.8,13.0,6.5,6.6,6.955806451612904
2927,1998-01-06,6.3,6.0,6.6,6.7,6.699032258064517
2928,1998-01-07,6.6,9.0,6.7,6.8,6.110322580645163
2929,1998-01-08,6.1,10.0,6.7,6.8,5.82193548387097
2930,1998-01-09,5.5,12.0,6.7,6.8,5.57774193548387
2931,1998-01-10,6.1,17.0,6.7,6.8,5.306451612903225
2932,1998-01-11,6.4,16.0,6.7,6.9,5.2683870967741955
2933,1998-01-12,6.5,15.0,6.7,6.9,5.232258064516129
2934,1998-01-13,6.3,16.0,6.9,7.1,5.1654838709677415
2935,1998-01-14,6.5,6.0,7.0,7.2,5.147419354838711
2936,1998-01-15,5.8,18.0,7.0,7.2,5.056451612903225
2937,1998-01-16,6.9,12.0,7.2,7.4,5.0367741935483865
2938,1998-01-17,6.7,18.0,7.4,7.7,4.975483870967741
2939,1998-01-18,6.4,17.0,7.9,8.3,4.791290322580646
2940,1998-01-19,5.4,22.0,8.0,8.4,4.731612903225807
2941,1998-01-20,6.7,4.0,8.1,8.5,4.719032258064518
2942,1998-01-21,6.2,5.0,8.1,8.5,4.551290322580646
2943,1998-01-22,6.2,5.0,8.1,8.5,4.547419354838711
2944,1998-01-23,6.7,8.0,8.2,8.6,4.535806451612903
2945,1998-01-24,6.3,17.0,8.3,8.6,4.578709677419356
2946,1998-01-25,6.7,11.0,8.3,8.7,4.540645161290323
2947,1998-01-26,5.7,16.0,8.4,8.9,4.409677419354839
2948,1998-01-27,5.4,24.0,8.4,8.9,4.40225806451613
2949,1998-01-28,6.1,18.0,8.5,8.9,4.382903225806452
2950,1998-01-29,5.9,19.0,8.5,8.9,4.338709677419355
2951,1998-01-30,6.6,17.0,8.5,8.9,4.33483870967742
2952,1998-01-31,6.2,11.0,8.6,9.1,4.319032258064516
2953,1998-02-01,5.6,11.0,8.7,9.2,4.593548387096775
2954,1998-02-02,6.3,17.0,8.7,9.2,4.564516129032259
2955,1998-02-03,6.0,22.0,8.7,9.2,4.433548387096775
2956,1998-02-04,5.7,20.0,8.7,9.3,4.330000000000002
2957,1998-02-05,6.0,19.0,8.7,9.3,4.29741935483871
2958,1998-02-06,5.7,18.0,8.9,9.4,4.199354838709678
2959,1998-02-07,5.7,17.0,8.9,9.4,4.207741935483873
2960,1998-02-08,5.8,17.0,9.0,9.5,4.251612903225807
2961,1998-02-09,5.8,12.0,9.0,9.5,4.272258064516128
2962,1998-02-10,5.5,6.0,9.0,9.5,4.29258064516129
2963,1998-02-11,5.6,7.0,9.0,9.5,4.220645161290323
2964,1998-02-12,5.9,8.0,9.0,9.6,4.162903225806451
2965,1998-02-13,5.4,18.0,9.1,9.6,4.158064516129032
2966,1998-02-14,5.4,18.0,9.1,9.6,4.1329032258064515
2967,1998-02-15,5.3,17.0,9.1,9.7,4.087096774193548
2968,1998-02-16,5.5,15.0,9.2,9.8,4.080322580645161
2969,1998-02-17,5.4,14.0,9.4,9.9,4.080967741935484
2970,1998-02-18,5.6,10.0,9.4,10.0,4.10516129032258
2971,1998-02-19,5.2,6.0,9.4,10.0,4.039354838709677
2972,1998-02-20,5.2,13.0,9.4,10.0,4.045806451612902
2973,1998-02-21,5.2,16.0,9.4,10.0,4.059354838709678
2974,1998-02-22,5.2,18.0,9.5,10.1,4.023870967741936
2975,1998-02-23,5.9,17.0,9.6,10.2,4.106129032258065
2976,1998-02-24,5.9,21.0,9.8,10.4,4.148064516129033
2977,1998-02-25,6.5,6.0,10.2,10.8,4.1325806451612905
2978,1998-02-26,5.4,-1.0,10.3,10.9,4.089677419354839
2979,1998-02-27,5.2,-5.0,10.3,10.9,3.97483870967742
2980,1998-02-28,6.1,-5.0,10.3,11.0,4.05516129032258
2981,1998-03-01,5.4,0.0,10.3,11.0,4.151290322580646
2982,1998-03-02,5.2,9.0,10.4,11.0,4.402903225806452
2983,1998-03-03,5.6,18.0,10.4,11.0,4.492258064516129
2984,1998-03-04,5.7,16.0,10.5,11.2,4.466774193548387
2985,1998-03-05,5.1,14.0,10.7,11.4,4.420645161290325
2986,1998-03-06,4.6,17.0,10.7,11.4,4.5125806451612895
2987,1998-03-07,4.8,9.0,11.1,11.7,4.402903225806451
2988,1998-03-08,4.4,6.0,11.2,11.9,4.348064516129031
2989,1998-03-09,4.3,5.0,11.2,11.9,4.2777419354838715
2990,1998-03-10,4.9,12.0,11.3,11.9,4.127096774193549
2991,1998-03-11,4.5,17.0,11.3,11.9,3.9219354838709677
2992,1998-03-12,4.2,21.0,11.3,12.0,3.911612903225807
2993,1998-03-13,4.2,24.0,11.3,12.0,3.855161290322581
2994,1998-03-14,4.2,26.0,11.3,12.0,3.738709677419355
2995,1998-03-15,4.2,27.0,11.3,12.0,3.7383870967741935
2996,1998-03-16,4.1,26.0,11.5,12.2,3.778064516129033
2997,1998-03-17,4.5,23.0,11.6,12.2,3.8283870967741933
2998,1998-03-18,5.8,14.0,11.6,12.3,4.034516129032259
2999,1998-03-19,4.9,13.0,12.7,13.3,4.14483870967742
3000,1998-03-20,4.6,17.0,12.8,13.4,4.203225806451612
3001,1998-03-21,4.6,21.0,12.8,13.4,4.32032258064516
3002,1998-03-22,4.8,30.0,12.8,13.4,4.529032258064516
3003,1998-03-23,5.1,34.0,12.8,13.4,4.933870967741935
3004,1998-03-24,6.1,37.0,12.8,13.4,4.881290322580645
3005,1998-03-25,7.3,36.0,12.8,13.4,4.887741935483872
3006,1998-03-26,8.0,30.0,12.8,13.4,4.870645161290321
3007,1998-03-27,7.8,25.0,13.0,13.4,4.956129032258064
3008,1998-03-28,6.6,24.0,13.1,13.6,5.087741935483871
3009,1998-03-29,6.1,15.0,13.2,13.7,5.127741935483871
3010,1998-03-30,5.7,8.0,13.3,13.7,5.1661290322580635
3011,1998-03-31,6.3,12.0,13.4,13.7,5.546451612903225
3012,1998-04-01,5.7,25.0,13.8,14.1,6.3112903225806445
3013,1998-04-02,6.8,17.0,13.8,14.2,6.440645161290323
3014,1998-04-03,6.0,22.0,14.4,14.8,6.47032258064516
3015,1998-04-04,5.6,25.0,14.5,14.8,6.311612903225806
3016,1998-04-05,5.4,24.0,14.5,14.8,6.159354838709677
3017,1998-04-06,5.9,19.0,14.5,14.8,6.095161290322581
3018,1998-04-07,5.8,18.0,14.6,15.0,6.276774193548386
3019,1998-04-08,6.2,17.0,14.7,15.1,6.82774193548387
3020,1998-04-09,5.7,18.0,14.9,15.3,7.1174193548387095
3021,1998-04-10,5.3,28.0,15.0,15.4,7.490645161290323
3022,1998-04-11,5.6,37.0,15.0,15.4,7.668387096774193
3023,1998-04-12,6.2,24.0,15.0,15.4,7.698709677419355
3024,1998-04-13,6.2,24.0,15.1,15.4,7.849032258064515
3025,1998-04-14,6.5,18.0,15.1,15.4,8.235483870967743
3026,1998-04-15,6.6,15.0,15.2,15.5,8.743548387096775
3027,1998-04-16,6.6,15.0,15.8,16.0,9.048387096774194
3028,1998-04-17,6.0,16.0,16.0,16.0,9.458709677419355
3029,1998-04-18,6.4,15.0,16.1,16.1,10.211935483870969
3030,1998-04-19,5.8,22.0,16.4,16.4,10.63741935483871
3031,1998-04-20,7.2,21.0,16.5,16.5,10.902580645161292
3032,1998-04-21,7.2,25.0,16.7,16.7,11.619032258064514
3033,1998-04-22,7.5,32.0,16.8,16.8,12.386129032258065
3034,1998-04-23,8.9,40.0,16.8,16.5,13.06967741935484
3035,1998-04-24,12.0,36.0,16.8,16.3,14.035806451612903
3036,1998-04-25,14.0,26.0,16.9,16.2,14.11967741935484
3037,1998-04-26,13.0,23.0,17.2,17.0,14.452580645161293
3038,1998-04-27,11.0,26.0,17.4,17.1,15.029032258064515
3039,1998-04-28,11.0,28.0,17.5,17.2,17.33225806451613
3040,1998-04-29,11.0,32.0,17.5,17.2,19.85483870967742
3041,1998-04-30,14.0,35.0,17.5,16.8,21.13225806451613
3042,1998-05-01,21.0,33.0,17.5,16.5,21.477419354838712
3043,1998-05-02,23.0,35.0,17.5,16.3,21.16451612903225
3044,1998-05-03,32.0,40.0,17.5,16.0,20.393548387096775
3045,1998-05-04,32.0,37.0,17.5,15.7,21.764516129032252
3046,1998-05-05,42.0,32.0,17.5,15.3,24.132258064516126
3047,1998-05-06,35.0,29.0,17.6,15.0,22.645161290322577
3048,1998-05-07,38.0,30.0,17.7,14.8,26.996774193548386
3049,1998-05-08,32.0,33.0,17.7,14.6,29.725806451612907
3050,1998-05-09,41.0,35.0,17.8,14.2,29.932258064516127
3051,1998-05-10,46.0,38.0,17.8,13.7,30.95161290322581
3052,1998-05-11,50.0,33.0,17.8,13.1,31.73870967741935
3053,1998-05-12,44.0,37.0,17.8,12.8,33.58387096774194
3054,1998-05-13,47.0,40.0,17.8,12.3,36.56774193548387
3055,1998-05-14,45.0,32.0,17.8,11.7,40.09677419354839
3056,1998-05-15,37.0,28.0,17.8,11.4,43.23548387096775
3057,1998-05-16,33.0,38.0,17.8,11.1,47.251612903225805
3058,1998-05-17,37.0,41.0,17.8,10.5,53.17741935483872
3059,1998-05-18,41.0,44.0,17.8,9.9,55.65161290322582
3060,1998-05-19,49.0,43.0,17.8,9.2,59.83870967741935
3061,1998-05-20,54.0,44.0,17.8,8.5,62.19677419354839
3062,1998-05-21,63.0,40.0,17.8,7.6,63.08064516129032
3063,1998-05-22,64.0,34.0,17.8,6.7,65.45161290322581
3064,1998-05-23,55.0,35.0,17.8,6.3,68.80000000000001
3065,1998-05-24,53.0,34.0,17.8,5.3,71.26774193548387
3066,1998-05-25,51.0,38.0,17.8,4.7,73.15806451612902
3067,1998-05-26,57.0,41.0,17.8,4.1,71.92258064516129
3068,1998-05-27,66.0,44.0,17.8,3.4,72.84516129032258
3069,1998-05-28,79.0,47.0,17.8,2.2,77.30967741935483
3070,1998-05-29,93.0,48.0,17.8,0.9,83.53870967741936
3071,1998-05-30,103.0,45.0,17.8,0.1,88.97741935483872
3072,1998-05-31,97.0,44.0,17.8,0.0,89.05161290322582
3073,1998-06-01,101.0,47.0,17.8,0.0,94.54193548387096
3074,1998-06-02,112.0,49.0,17.8,0.0,99.19999999999999
3075,1998-06-03,120.0,46.0,17.8,0.0,103.3
3076,1998-06-04,116.0,33.0,17.8,0.0,106.57419354838709
3077,1998-06-05,104.0,28.0,17.8,0.0,111.74516129032257
3078,1998-06-06,90.0,35.0,18.0,0.0,115.6258064516129
3079,1998-06-07,80.0,40.0,18.1,0.0,119.50967741935484
3080,1998-06-08,75.0,36.0,18.1,0.0,120.92258064516129
3081,1998-06-09,70.0,39.0,18.1,0.0,122.08387096774193
3082,1998-06-10,73.0,39.0,18.1,0.0,121.28064516129034
3083,1998-06-11,69.0,37.0,18.1,0.0,120.99032258064517
3084,1998-06-12,71.0,41.0,18.1,0.0,124.86774193548388
3085,1998-06-13,80.0,37.0,18.1,0.0,123.11612903225806
3086,1998-06-14,74.0,31.0,18.1,0.0,122.90967741935485
3087,1998-06-15,69.0,34.0,18.5,0.0,120.18709677419355
3088,1998-06-16,63.0,44.0,18.6,0.0,120.2258064516129
3089,1998-06-17,61.0,36.0,18.6,0.0,126.78709677419356
3090,1998-06-18,60.0,35.0,18.6,0.0,130.86451612903224
3091,1998-06-19,57.0,48.0,18.6,0.0,125.95483870967742
3092,1998-06-20,68.0,47.0,18.6,0.0,126.21935483870966
3093,1998-06-21,79.0,42.0,18.6,0.0,128.42580645161289
3094,1998-06-22,77.0,49.0,18.6,0.0,127.28709677419354
3095,1998-06-23,84.0,47.0,18.6,0.0,125.26774193548388
